name,year,team,league,goose_eggs,broken_eggs,mehs,league_average_gpct,ppf,replacement_gpct,gwar,key_retro
trey hodges,2002,atl,nl,0,0,0,0.746966,101,0.711966,,hodgt001
scott eyre,2002,sfn,nl,3,1,4,0.756766,94,0.721766,0.0587267,eyres001
jose silva,2002,cin,nl,2,0,0,0.741366,105,0.7063659,0.3053794,silvj001
nelson figueroa,2002,mil,nl,0,2,1,0.749766,99,0.714766,-0.7433566,figun001
francis beltran,2002,chn,nl,0,1,0,0.751166,98,0.716166,-0.3724063,beltf001
tom gordon,2002,chn,nl,3,3,0,0.751166,98,0.716166,-0.6744378,gordt001
terry adams,2002,phi,nl,17,6,0,0.756766,94,0.721766,0.2076787,adamt001
hector mercado,2002,phi,nl,4,2,2,0.756766,94,0.721766,-0.1719098,merch002
takahito nomura,2002,mil,nl,1,1,1,0.749766,99,0.714766,-0.2233566,nomut001
felix rodriguez,2002,sfn,nl,21,10,6,0.756766,94,0.721766,-0.7148677,rodrf002
jose santiago,2002,phi,nl,4,5,3,0.756766,94,0.721766,-1.297865,santj002
cory vance,2002,col,nl,0,0,0,0.725966,116,0.690966,,vancc001
mike james,2002,col,nl,0,0,0,0.725966,116,0.690966,,jamem001
mike williams,2002,pit,nl,33,8,5,0.744166,103,0.709166,2.040581,willm005
chris reitsma,2002,cin,nl,3,0,2,0.741366,105,0.7063659,0.4580691,reitc001
bruce chen,2002,mon,nl,0,0,0,0.744166,103,0.709166,,chenb001
jeremy fikac,2002,sdn,nl,16,12,4,0.760966,91,0.725966,-2.250064,fikaj001
travis smith,2002,sln,nl,0,0,0,0.752566,97,0.717566,,smitt001
armando benitez,2002,nyn,nl,31,4,7,0.752566,97,0.717566,3.0603,benia001
doug nickle,2002,phi,nl,0,0,0,0.756766,94,0.721766,,nickd001
j.j. trujillo,2002,sdn,nl,0,1,1,0.760966,91,0.725966,-0.3775023,trujj001
vic darensbourg,2002,flo,nl,1,3,1,0.751166,98,0.716166,-0.9696252,darev001
cliff politte,2002,phi,nl,3,1,1,0.756766,94,0.721766,0.0587267,polic001
graeme lloyd,2002,flo,nl,3,2,0,0.751166,98,0.716166,-0.3020314,lloyg001
jason middlebrook,2002,sdn,nl,0,1,0,0.760966,91,0.725966,-0.3775023,middj001
mike timlin,2002,phi,nl,11,4,0,0.756766,94,0.721766,0.0902254,timlm001
nate teut,2002,flo,nl,0,0,0,0.751166,98,0.716166,,teutn001
matt dewitt,2002,sdn,nl,0,0,0,0.760966,91,0.725966,,dewim001
pat strange,2002,nyn,nl,0,0,0,0.752566,97,0.717566,,strap001
jaime cerda,2002,nyn,nl,0,1,3,0.752566,97,0.717566,-0.3731343,cerdj001
brandon duckworth,2002,phi,nl,0,0,0,0.756766,94,0.721766,,duckb001
julian tavarez,2002,flo,nl,0,0,0,0.751166,98,0.716166,,tavaj001
joe beimel,2002,pit,nl,2,2,4,0.744166,103,0.709166,-0.4350653,beimj001
clay condrey,2002,sdn,nl,1,0,2,0.760966,91,0.725966,0.1424977,condc001
ben howard,2002,sdn,nl,0,0,0,0.760966,91,0.725966,,howab001
garrett stephenson,2002,sln,nl,0,0,0,0.752566,97,0.717566,,stepg001
chad fox,2002,mil,nl,1,0,1,0.749766,99,0.714766,0.1483217,fox-c001
dennys reyes,2002,col,nl,1,1,4,0.725966,116,0.690966,-0.1986046,reyed001
jose mesa,2002,phi,nl,37,13,1,0.756766,94,0.721766,0.4740844,mesaj001
greg swindell,2002,ari,nl,4,1,0,0.732966,111,0.697966,0.2652885,swing001
jesse orosco,2002,lan,nl,10,4,8,0.759566,92,0.724566,-0.0748402,orosj001
terry mulholland,2002,lan,nl,0,0,0,0.759566,92,0.724566,,mulht001
aaron fultz,2002,sfn,nl,1,1,4,0.756766,94,0.721766,-0.2306366,fulta001
nate robertson,2002,flo,nl,0,0,0,0.751166,98,0.716166,,roben001
kevin pickford,2002,sdn,nl,0,0,0,0.760966,91,0.725966,,pickk001
ryan jensen,2002,sfn,nl,1,0,0,0.756766,94,0.721766,0.1446817,jensr001
tim worrell,2002,sfn,nl,24,3,3,0.756766,94,0.721766,2.346406,worrt002
bruce chen,2002,cin,nl,2,1,4,0.741366,105,0.7063659,-0.0619308,chenb001
brian mallette,2002,mil,nl,0,0,0,0.749766,99,0.714766,,mallb002
dan smith,2002,mon,nl,6,2,4,0.744166,103,0.709166,0.1698695,smitd006
scott chiasson,2002,chn,nl,0,0,0,0.751166,98,0.716166,,chias002
omar daal,2002,lan,nl,8,1,1,0.759566,92,0.724566,0.7690312,daalo001
justin speier,2002,col,nl,18,4,1,0.725966,116,0.690966,1.455349,speij001
jason kershner,2002,sdn,nl,0,2,1,0.760966,91,0.725966,-0.7550046,kersj001
david weathers,2002,nyn,nl,24,5,8,0.752566,97,0.717566,1.659106,weatd001
joe borowski,2002,chn,nl,14,5,5,0.751166,98,0.716166,0.2042802,boroj001
tom davey,2002,sdn,nl,3,1,2,0.760966,91,0.725966,0.0499908,davet001
matt duff,2002,sln,nl,0,0,0,0.752566,97,0.717566,,duffm001
miguel batista,2002,ari,nl,1,1,0,0.732966,111,0.697966,-0.2058846,batim001
dan plesac,2002,phi,nl,8,3,6,0.756766,94,0.721766,0.0314986,plesd001
jason christiansen,2002,sfn,nl,0,1,1,0.756766,94,0.721766,-0.3753183,chrij002
victor santos,2002,col,nl,2,2,0,0.725966,116,0.690966,-0.3972092,santv001
pedro feliciano,2002,nyn,nl,0,0,1,0.752566,97,0.717566,,felip002
scott sullivan,2002,cin,nl,21,7,5,0.741366,105,0.7063659,0.6353118,sulls001
denny neagle,2002,col,nl,2,2,0,0.725966,116,0.690966,-0.3972092,neagd001
doug nickle,2002,sdn,nl,0,1,0,0.760966,91,0.725966,-0.3775023,nickd001
valerio de los santos,2002,mil,nl,4,2,4,0.749766,99,0.714766,-0.1500698,delov001
andy benes,2002,sln,nl,0,0,0,0.752566,97,0.717566,,benea001
john patterson,2002,ari,nl,0,0,0,0.732966,111,0.697966,,pattj004
carlos zambrano,2002,chn,nl,0,0,0,0.751166,98,0.716166,,zambc001
carlos silva,2002,phi,nl,12,5,4,0.756766,94,0.721766,-0.1404112,silvc001
luke hudson,2002,cin,nl,1,0,0,0.741366,105,0.7063659,0.1526897,hudsl001
steve kline,2002,sln,nl,14,5,5,0.752566,97,0.717566,0.1904483,klins002
joe dawley,2002,atl,nl,0,0,0,0.746966,101,0.711966,,dawlj001
oswaldo mairena,2002,flo,nl,8,4,2,0.751166,98,0.716166,-0.3088755,mairo001
will cunnane,2002,chn,nl,2,1,1,0.751166,98,0.716166,-0.0772189,cunnw001
josh beckett,2002,flo,nl,1,0,0,0.751166,98,0.716166,0.1475937,beckj002
graeme lloyd,2002,mon,nl,9,7,5,0.744166,103,0.709166,-1.220261,lloyg001
d'angelo jimenez,2002,sdn,nl,0,0,0,0.760966,91,0.725966,,jimed001
damian moss,2002,atl,nl,0,0,0,0.746966,101,0.711966,,mossd001
mike lincoln,2002,pit,nl,5,4,2,0.744166,103,0.709166,-0.7188967,lincm001
luther hackman,2002,sln,nl,4,2,2,0.752566,97,0.717566,-0.1588057,hackl001
carl pavano,2002,flo,nl,5,1,1,0.751166,98,0.716166,0.3655621,pavac001
brian boehringer,2002,pit,nl,23,6,5,0.744166,103,0.709166,1.265777,boehb001
brian moehler,2002,cin,nl,0,0,0,0.741366,105,0.7063659,,moehb001
steve reed,2002,nyn,nl,3,1,0,0.752566,97,0.717566,0.0674628,reeds001
bret prinz,2002,ari,nl,1,3,3,0.732966,111,0.697966,-0.9317693,prinb001
mike holtz,2002,sdn,nl,5,5,2,0.760966,91,0.725966,-1.175023,holtm001
juan cruz,2002,chn,nl,7,5,1,0.751166,98,0.716166,-0.8288757,cruzj005
joey hamilton,2002,cin,nl,11,6,1,0.741366,105,0.7063659,-0.5242748,hamij002
jamey wright,2002,sln,nl,0,0,0,0.752566,97,0.717566,,wrigj001
kevin olsen,2002,flo,nl,1,0,0,0.751166,98,0.716166,0.1475937,olsek001
mike matthews,2002,sln,nl,0,2,2,0.752566,97,0.717566,-0.7462686,mattm001
todd zeile,2002,col,nl,0,0,0,0.725966,116,0.690966,,zeilt001
ruben quevedo,2002,mil,nl,0,0,0,0.749766,99,0.714766,,quevr001
eric gagne,2002,lan,nl,46,3,5,0.759566,92,0.724566,5.458059,gagne001
eddie oropesa,2002,ari,nl,3,1,1,0.732966,111,0.697966,0.1082308,orope001
mike bacsik,2002,nyn,nl,0,0,0,0.752566,97,0.717566,,bacsm001
aaron cook,2002,col,nl,0,0,0,0.725966,116,0.690966,,cooka002
manny aybar,2002,sfn,nl,1,0,0,0.756766,94,0.721766,0.1446817,aybam001
bryan corey,2002,lan,nl,0,0,0,0.759566,92,0.724566,,coreb001
jose jimenez,2002,col,nl,31,10,4,0.725966,116,0.690966,1.388606,jimej001
duaner sanchez,2002,pit,nl,0,0,0,0.744166,103,0.709166,,sancd001
jason pearson,2002,sdn,nl,0,0,0,0.760966,91,0.725966,,pearj002
scott williamson,2002,cin,nl,20,4,6,0.741366,105,0.7063659,1.584553,wills002
grant roberts,2002,nyn,nl,3,0,2,0.752566,97,0.717566,0.4405971,robeg001
albie lopez,2002,atl,nl,2,1,0,0.746966,101,0.711966,-0.0706669,lopea002
matt herges,2002,mon,nl,15,7,9,0.744166,103,0.709166,-0.3128589,hergm001
mike morgan,2002,ari,nl,0,0,2,0.732966,111,0.697966,,morgm001
nerio rodriguez,2002,sln,nl,0,0,0,0.752566,97,0.717566,,rodrn001
brandon villafuerte,2002,sdn,nl,15,3,6,0.760966,91,0.725966,1.004958,villb001
jason shiell,2002,sdn,nl,0,0,0,0.760966,91,0.725966,,shiej001
courtney duncan,2002,chn,nl,0,0,0,0.751166,98,0.716166,,duncc001
kane davis,2002,nyn,nl,1,2,1,0.752566,97,0.717566,-0.5994028,davik001
brian anderson,2002,ari,nl,1,0,0,0.732966,111,0.697966,0.1570577,andeb002
eric cyr,2002,sdn,nl,0,2,1,0.760966,91,0.725966,-0.7550046,cyr-e001
kevin beirne,2002,lan,nl,0,0,0,0.759566,92,0.724566,,beirk001
todd stottlemyre,2002,ari,nl,0,0,0,0.732966,111,0.697966,,stott001
kurt ainsworth,2002,sfn,nl,0,0,0,0.756766,94,0.721766,,ainsk001
joe rodriguez,2002,sln,nl,0,0,0,0.752566,97,0.717566,,rodrj001
braden looper,2002,flo,nl,34,9,3,0.751166,98,0.716166,1.66653,loopb001
joe nathan,2002,sfn,nl,0,0,0,0.756766,94,0.721766,,nathj001
david lundquist,2002,sdn,nl,0,1,0,0.760966,91,0.725966,-0.3775023,lundd001
jay witasick,2002,sfn,nl,4,1,1,0.756766,94,0.721766,0.2034084,witaj001
antonio alfonseca,2002,chn,nl,21,11,4,0.751166,98,0.716166,-0.9970016,alfoa001
mike remlinger,2002,atl,nl,34,6,6,0.746966,101,0.711966,2.871108,remlm001
andrew lorraine,2002,mil,nl,0,0,0,0.749766,99,0.714766,,lorra001
blaine neal,2002,flo,nl,1,0,1,0.751166,98,0.716166,0.1475937,nealb001
kevin gryboski,2002,atl,nl,11,3,6,0.746966,101,0.711966,0.5368875,grybk001
john riedling,2002,cin,nl,15,2,3,0.741366,105,0.7063659,1.555725,riedj001
rick white,2002,col,nl,6,3,2,0.725966,116,0.690966,-0.1137206,whitr002
bobby jones,2002,nyn,nl,1,0,0,0.752566,97,0.717566,0.1468657,joneb004
michael tejera,2002,flo,nl,8,2,3,0.751166,98,0.716166,0.4359371,tejem001
pete walker,2002,nyn,nl,0,0,0,0.752566,97,0.717566,,walkp001
trevor hoffman,2002,sdn,nl,29,5,6,0.760966,91,0.725966,2.244921,hofft001
scott stewart,2002,mon,nl,25,6,7,0.744166,103,0.709166,1.568244,stews003
jared fernandez,2002,cin,nl,0,0,0,0.741366,105,0.7063659,,fernj002
kerry ligtenberg,2002,atl,nl,9,2,5,0.746966,101,0.711966,0.6075546,ligtk001
bud smith,2002,sln,nl,0,0,0,0.752566,97,0.717566,,smitb004
rheal cormier,2002,phi,nl,14,7,5,0.756766,94,0.721766,-0.6016845,cormr001
hansel izquierdo,2002,flo,nl,2,1,1,0.751166,98,0.716166,-0.0772189,izquh001
britt reames,2002,mon,nl,6,2,3,0.744166,103,0.709166,0.1698695,reamb001
andy pratt,2002,atl,nl,0,0,0,0.746966,101,0.711966,,prata001
gene stechschulte,2002,sln,nl,9,3,1,0.752566,97,0.717566,0.2023885,stecg001
bronson arroyo,2002,pit,nl,1,0,0,0.744166,103,0.709166,0.1512337,arrob001
sun-woo kim,2002,mon,nl,0,0,0,0.744166,103,0.709166,,kim-s001
jason boyd,2002,sdn,nl,0,1,2,0.760966,91,0.725966,-0.3775023,boydj001
josias manzanillo,2002,pit,nl,0,0,0,0.744166,103,0.709166,,manzj001
juan moreno,2002,sdn,nl,0,0,0,0.760966,91,0.725966,,morej001
jim brower,2002,mon,nl,2,3,2,0.744166,103,0.709166,-0.8038316,browj003
jose nunez,2002,sdn,nl,0,0,0,0.760966,91,0.725966,,nunej002
brian tollberg,2002,sdn,nl,0,0,0,0.760966,91,0.725966,,tollb001
jayson durocher,2002,mil,nl,4,1,3,0.749766,99,0.714766,0.2216085,duroj001
satoru komiyama,2002,nyn,nl,4,3,2,0.752566,97,0.717566,-0.53194,komis001
chris nichting,2002,col,nl,2,1,0,0.725966,116,0.690966,-0.0379069,nichc002
dave veres,2002,sln,nl,23,7,6,0.752566,97,0.717566,0.7659709,vered001
aaron small,2002,atl,nl,0,0,0,0.746966,101,0.711966,,smala001
mike crudale,2002,sln,nl,6,1,2,0.752566,97,0.717566,0.50806,crudm001
ron mahay,2002,chn,nl,0,0,1,0.751166,98,0.716166,,mahar001
mike myers,2002,ari,nl,8,4,16,0.732966,111,0.697966,-0.1953076,myerm001
giovanni carrara,2002,lan,nl,22,6,5,0.759566,92,0.724566,0.890319,carrg001
a.j. burnett,2002,flo,nl,1,1,0,0.751166,98,0.716166,-0.2248126,burna001
denny stark,2002,col,nl,1,0,0,0.725966,116,0.690966,0.1606977,stard001
guillermo mota,2002,lan,nl,5,4,0,0.759566,92,0.724566,-0.7909687,motag001
troy brohawn,2002,sfn,nl,0,0,1,0.756766,94,0.721766,,broht001
toby borland,2002,flo,nl,2,1,0,0.751166,98,0.716166,-0.0772189,borlt001
luis vizcaino,2002,mil,nl,32,5,3,0.749766,99,0.714766,2.887903,vizcl001
matt childers,2002,mil,nl,0,0,0,0.749766,99,0.714766,,chilm001
pat mahomes,2002,chn,nl,4,2,0,0.751166,98,0.716166,-0.1544377,mahop001
john smoltz,2002,atl,nl,45,6,3,0.746966,101,0.711966,4.518662,smolj001
eric junge,2002,phi,nl,0,0,0,0.756766,94,0.721766,,junge001
scott sauerbeck,2002,pit,nl,25,3,10,0.744166,103,0.709166,2.674543,saues001
donovan osborne,2002,chn,nl,0,0,0,0.751166,98,0.716166,,osbod001
sean lowe,2002,col,nl,1,0,0,0.725966,116,0.690966,0.1606977,lowes001
mark grace,2002,ari,nl,0,0,0,0.732966,111,0.697966,,gracm001
robert ellis,2002,lan,nl,0,0,0,0.759566,92,0.724566,,ellir001
sean lowe,2002,pit,nl,1,3,7,0.744166,103,0.709166,-0.9550653,lowes001
tim spooneybarger,2002,atl,nl,17,3,3,0.746966,101,0.711966,1.435554,spoot001
kyle farnsworth,2002,chn,nl,11,10,3,0.751166,98,0.716166,-2.100532,farnk001
dennis tankersley,2002,sdn,nl,0,0,0,0.760966,91,0.725966,,tankd001
luis pineda,2002,cin,nl,2,2,2,0.741366,105,0.7063659,-0.4292412,pinel001
jeff fassero,2002,sln,nl,7,0,1,0.752566,97,0.717566,1.02806,fassj001
jimmy anderson,2002,pit,nl,0,0,0,0.744166,103,0.709166,,andej002
joey eischen,2002,mon,nl,10,1,6,0.744166,103,0.709166,1.143571,eiscj001
rodney myers,2002,sdn,nl,0,1,0,0.760966,91,0.725966,-0.3775023,myerr002
gabe molina,2002,sln,nl,1,1,0,0.752566,97,0.717566,-0.2262686,molig001
kevin brown,2002,lan,nl,1,1,0,0.759566,92,0.724566,-0.2335486,browk001
dennis springer,2002,lan,nl,1,1,0,0.759566,92,0.724566,-0.2335486,sprid001
tomas perez,2002,phi,nl,0,0,0,0.756766,94,0.721766,,peret003
danny graves,2002,cin,nl,35,10,7,0.741366,105,0.7063659,1.671037,gravd001
kevin walker,2002,sdn,nl,2,1,3,0.760966,91,0.725966,-0.0925069,walkk001
jose parra,2002,ari,nl,1,1,2,0.732966,111,0.697966,-0.2058846,parrj002
ricky bottalico,2002,phi,nl,8,3,3,0.756766,94,0.721766,0.0314986,bottr001
oliver perez,2002,sdn,nl,0,0,0,0.760966,91,0.725966,,pereo002
mike buddie,2002,mil,nl,1,3,1,0.749766,99,0.714766,-0.9667132,buddm001
carlos almanzar,2002,cin,nl,0,0,0,0.741366,105,0.7063659,,almac001
masato yoshii,2002,mon,nl,1,0,0,0.744166,103,0.709166,0.1512337,yoshm001
mike bynum,2002,sdn,nl,0,0,0,0.760966,91,0.725966,,bynum001
matt mantei,2002,ari,nl,1,3,2,0.732966,111,0.697966,-0.9317693,mantm001
bruce chen,2002,nyn,nl,0,0,0,0.752566,97,0.717566,,chenb001
duaner sanchez,2002,ari,nl,0,1,1,0.732966,111,0.697966,-0.3629423,sancd001
john foster,2002,atl,nl,0,0,0,0.746966,101,0.711966,,fostj001
kevin joseph,2002,sln,nl,0,1,0,0.752566,97,0.717566,-0.3731343,josek001
zach day,2002,mon,nl,3,0,0,0.744166,103,0.709166,0.453701,day-z001
t.j. tucker,2002,mon,nl,18,6,11,0.744166,103,0.709166,0.5096084,tuckt001
armando almanza,2002,flo,nl,14,4,6,0.751166,98,0.716166,0.5766867,almaa001
kent mercker,2002,col,nl,8,4,4,0.725966,116,0.690966,-0.1516274,merck001
steve reed,2002,sdn,nl,18,7,3,0.760966,91,0.725966,-0.0775573,reeds001
dave pember,2002,mil,nl,0,0,0,0.749766,99,0.714766,,pembd001
jeff fassero,2002,chn,nl,12,8,5,0.751166,98,0.716166,-1.208126,fassj001
mike dejean,2002,mil,nl,35,7,2,0.749766,99,0.714766,2.589511,dejem001
bobby jones,2002,sdn,nl,0,1,0,0.760966,91,0.725966,-0.3775023,joneb003
mark guthrie,2002,nyn,nl,11,4,11,0.752566,97,0.717566,0.1229857,guthm001
jose acevedo,2002,cin,nl,0,0,0,0.741366,105,0.7063659,,acevj002
jonathan johnson,2002,sdn,nl,1,2,2,0.760966,91,0.725966,-0.6125069,johnj008
randy flores,2002,col,nl,0,1,0,0.725966,116,0.690966,-0.3593023,florr001
mark corey,2002,col,nl,0,0,1,0.725966,116,0.690966,,corem001
jay powell,2003,tex,al,1,0,0,0.719546,111,0.6845459,0.1640361,powej001
john parrish,2003,bal,al,1,4,3,0.7363459,99,0.7013459,-1.303499,parrj003
aaron fultz,2003,tex,al,7,7,8,0.719546,111,0.6845459,-1.343494,fulta001
jesse orosco,2003,nya,al,1,1,4,0.7391459,97,0.7041459,-0.2123117,orosj001
dave elder,2003,cle,al,0,1,0,0.7391459,97,0.7041459,-0.3661559,elded001
matt white,2003,sea,al,0,0,0,0.741946,95,0.706946,,whitm003
kirk bullinger,2003,hou,al,1,0,0,0.732146,102,0.6971459,0.1574841,bullk001
ryan bukvich,2003,kca,al,1,0,0,0.7237459,108,0.6887459,0.1618521,bukvr001
wil ledezma,2003,det,al,3,3,0,0.741946,95,0.706946,-0.6456714,ledew001
nate field,2003,kca,al,2,1,0,0.7237459,108,0.6887459,-0.0344436,fieln001
ryan rupe,2003,bos,al,0,0,0,0.730746,103,0.6957459,,ruper001
david sanders,2003,cha,al,0,0,0,0.732146,102,0.6971459,,sandd002
scot shields,2003,ana,al,1,0,0,0.7391459,97,0.7041459,0.1538441,shies002
aaron harang,2003,oak,al,0,0,0,0.7377459,98,0.7027459,,haraa001
gabe white,2003,nya,al,5,2,3,0.7391459,97,0.7041459,0.036909,whitg001
seth mcclung,2003,tba,al,3,1,0,0.7391459,97,0.7041459,0.0953765,mccls002
ramiro mendoza,2003,bos,al,7,3,0,0.730746,103,0.6957459,0.022121,mendr001
esteban yan,2003,tex,al,0,1,0,0.719546,111,0.6845459,-0.3559639,yan-e001
mike nakamura,2003,min,al,0,0,0,0.734946,100,0.6999459,,nakam001
brian bowles,2003,tor,al,0,0,0,0.729346,104,0.694346,,bowlb001
todd van poppel,2003,tex,al,1,0,0,0.719546,111,0.6845459,0.1640361,vanpt001
brendan donnelly,2003,ana,al,37,6,1,0.7391459,97,0.7041459,3.495297,donnb001
chad fox,2003,bos,al,3,3,0,0.730746,103,0.6957459,-0.6107274,fox-c001
chad bradford,2003,oak,al,19,6,10,0.7377459,98,0.7027459,0.744303,bradc001
james baldwin,2003,min,al,0,1,1,0.734946,100,0.6999459,-0.3639719,baldj002
dan miceli,2003,cle,al,4,1,1,0.7391459,97,0.7041459,0.2492207,miced001
kenny rogers,2003,min,al,1,0,0,0.734946,100,0.6999459,0.1560281,rogek001
cliff politte,2003,tor,al,7,5,6,0.729346,104,0.694346,-0.6927189,polic001
curtis leskanic,2003,kca,al,9,0,2,0.7237459,108,0.6887459,1.456669,leskc001
rudy seanez,2003,bos,al,0,1,0,0.730746,103,0.6957459,-0.3617879,seanr001
grant balfour,2003,min,al,1,1,1,0.734946,100,0.6999459,-0.2079438,balfg001
vinnie chulk,2003,tor,al,0,0,0,0.729346,104,0.694346,,chulv001
jesus colome,2003,tba,al,18,11,4,0.7391459,97,0.7041459,-1.258521,coloj001
mickey callaway,2003,ana,al,2,2,0,0.7391459,97,0.7041459,-0.4246235,callm001
josh towers,2003,tor,al,1,1,0,0.729346,104,0.694346,-0.2021198,towej001
fernando rodney,2003,det,al,7,6,2,0.741946,95,0.706946,-1.138955,rodnf001
scott linebrink,2003,hou,al,1,1,0,0.732146,102,0.6971459,-0.2050318,lines001
nick bierbrodt,2003,tba,al,0,0,0,0.7391459,97,0.7041459,,biern001
dan wright,2003,cha,al,0,0,0,0.732146,102,0.6971459,,wrigd001
sterling hitchcock,2003,nya,al,0,2,0,0.7391459,97,0.7041459,-0.7323117,hitcs001
ricardo rincon,2003,oak,al,16,7,9,0.7377459,98,0.7027459,-0.084841,rincr001
francisco rodriguez,2003,ana,al,17,4,2,0.7391459,97,0.7041459,1.150727,rodrf003
aaron myette,2003,cle,al,0,0,0,0.7391459,97,0.7041459,,myeta001
shigetoshi hasegawa,2003,sea,al,28,6,7,0.741946,95,0.706946,2.061196,hases001
mickey callaway,2003,tex,al,0,0,0,0.719546,111,0.6845459,,callm001
eric eckenstahler,2003,det,al,0,1,3,0.741946,95,0.706946,-0.3676119,eckee001
tim redding,2003,hou,al,0,0,0,0.732146,102,0.6971459,,reddt001
reynaldo garcia,2003,tex,al,0,0,1,0.719546,111,0.6845459,,garcr003
bart miadich,2003,ana,al,0,0,0,0.7391459,97,0.7041459,,miadb001
antonio osuna,2003,nya,al,5,6,3,0.7391459,97,0.7041459,-1.427714,osuna002
chris spurling,2003,det,al,9,6,4,0.741946,95,0.706946,-0.8341783,spurc001
steve woodard,2003,bos,al,3,0,0,0.730746,103,0.6957459,0.4746363,woods001
victor santos,2003,tex,al,0,0,0,0.719546,111,0.6845459,,santv001
jeremy hill,2003,kca,al,0,0,0,0.7237459,108,0.6887459,,hillj001
willis roberts,2003,bal,al,4,2,1,0.7363459,99,0.7013459,-0.1081992,robew001
jose santiago,2003,cle,al,6,3,1,0.7391459,97,0.7041459,-0.1754028,santj002
mariano rivera,2003,nya,al,33,3,6,0.7391459,97,0.7041459,3.978389,rivem002
jorge depaula,2003,nya,al,0,0,0,0.7391459,97,0.7041459,,depaj002
brian shouse,2003,tex,al,3,1,6,0.719546,111,0.6845459,0.1361445,shoub001
kris wilson,2003,kca,al,5,2,1,0.7237459,108,0.6887459,0.0929649,wilsk001
bruce chen,2003,bos,al,0,0,0,0.730746,103,0.6957459,,chenb001
adam bernero,2003,det,al,0,0,0,0.741946,95,0.706946,,berna001
jeremy affeldt,2003,kca,al,10,0,1,0.7237459,108,0.6887459,1.618521,affej001
chad paronto,2003,cle,al,0,2,0,0.7391459,97,0.7041459,-0.7323117,paroc001
ted lilly,2003,oak,al,0,0,0,0.7377459,98,0.7027459,,lillt001
j.j. putz,2003,sea,al,0,0,0,0.741946,95,0.706946,,putzj001
rick dehart,2003,kca,al,0,1,0,0.7237459,108,0.6887459,-0.3581479,dehar001
les walrond,2003,kca,al,0,1,0,0.7237459,108,0.6887459,-0.3581479,walrl001
dan miceli,2003,nya,al,2,0,0,0.7391459,97,0.7041459,0.3076883,miced001
jamie walker,2003,det,al,16,6,10,0.741946,95,0.706946,0.2325385,walkj001
scott service,2003,tor,al,2,0,3,0.729346,104,0.694346,0.3178802,servs001
derrick turnbow,2003,ana,al,2,0,0,0.7391459,97,0.7041459,0.3076883,turnd001
damian moss,2003,bal,al,1,0,0,0.7363459,99,0.7013459,0.1553001,mossd001
felix heredia,2003,nya,al,0,0,3,0.7391459,97,0.7041459,,heref001
bruce chen,2003,hou,al,0,0,1,0.732146,102,0.6971459,,chenb001
eric dubose,2003,bal,al,1,2,0,0.7363459,99,0.7013459,-0.5740996,duboe001
chris mears,2003,det,al,10,1,1,0.741946,95,0.706946,1.156269,mearc001
jonathan johnson,2003,hou,al,0,0,0,0.732146,102,0.6971459,,johnj008
john rocker,2003,tba,al,0,0,0,0.7391459,97,0.7041459,,rockj001
brandon backe,2003,tba,al,3,2,2,0.7391459,97,0.7041459,-0.2707793,backb001
bob howry,2003,bos,al,0,1,0,0.730746,103,0.6957459,-0.3617879,howrb001
albie lopez,2003,kca,al,1,7,0,0.7237459,108,0.6887459,-2.345183,lopea002
ugueth urbina,2003,tex,al,14,5,1,0.719546,111,0.6845459,0.5166861,urbiu001
bobby seay,2003,tba,al,1,0,3,0.7391459,97,0.7041459,0.1538441,seayb001
carlos reyes,2003,tba,al,0,0,0,0.7391459,97,0.7041459,,reyec001
jason phillips,2003,cle,al,0,1,0,0.7391459,97,0.7041459,-0.3661559,philj002
travis driskill,2003,bal,al,2,3,1,0.7363459,99,0.7013459,-0.7834994,drist001
jeriome robertson,2003,hou,al,0,0,0,0.732146,102,0.6971459,,robej001
jason kershner,2003,tor,al,6,2,8,0.729346,104,0.694346,0.2315208,kersj001
tim wakefield,2003,bos,al,2,0,0,0.730746,103,0.6957459,0.3164242,waket001
terry mulholland,2003,cle,al,12,5,2,0.7391459,97,0.7041459,0.0153503,mulht001
kazuhiro sasaki,2003,sea,al,7,5,2,0.741946,95,0.706946,-0.7713429,sasak001
scott sullivan,2003,cha,al,3,2,1,0.732146,102,0.6971459,-0.2525794,sulls001
alan embree,2003,bos,al,15,5,7,0.730746,103,0.6957459,0.5642422,embra001
jeremy bonderman,2003,det,al,0,0,0,0.741946,95,0.706946,,bondj001
kurt ainsworth,2003,bal,al,0,1,0,0.7363459,99,0.7013459,-0.3646999,ainsk001
graeme lloyd,2003,kca,al,0,2,0,0.7237459,108,0.6887459,-0.7162958,lloyg001
jason shiell,2003,bos,al,4,2,0,0.730746,103,0.6957459,-0.0907273,shiej001
david riske,2003,cle,al,32,6,8,0.7391459,97,0.7041459,2.726077,riskd001
mike gallo,2003,hou,al,1,0,2,0.732146,102,0.6971459,0.1574841,gallm002
jared fernandez,2003,hou,al,0,0,0,0.732146,102,0.6971459,,fernj002
brad lidge,2003,hou,al,35,6,4,0.732146,102,0.6971459,3.336849,lidgb001
john burkett,2003,bos,al,0,0,0,0.730746,103,0.6957459,,burkj001
jack cressend,2003,cle,al,8,1,2,0.7391459,97,0.7041459,0.8645972,cresj001
ryan drese,2003,tex,al,0,0,0,0.719546,111,0.6845459,,dresr001
